0,55,32,0.326,down
0,55,36,0.573,drag
0,56,37,0.573,drag
0,56,38,0.573,drag
0,57,39,0.573,drag
0,58,40,0.572,drag
0,58,40,0.568,drag
0,59,41,0.565,drag
0,59,41,0.561,drag
0,60,41,0.553,drag
0,60,40,0.553,drag
0,60,39,0.558,drag
0,60,39,0.564,drag
0,60,36,0.574,drag
0,60,35,0.578,drag
0,60,33,0.578,drag
0,60,33,0.580,drag
0,60,31,0.581,drag
0,60,31,0.583,drag
0,60,31,0.585,drag
0,60,31,0.593,drag
0,60,31,0.620,drag
0,60,31,0.624,drag
0,59,32,0.622,drag
0,59,33,0.619,drag
0,59,34,0.616,drag
0,59,35,0.613,drag
0,59,37,0.612,drag
0,60,37,0.612,drag
0,60,39,0.612,drag
0,61,40,0.609,drag
0,62,41,0.609,drag
0,62,41,0.606,drag
0,63,41,0.603,drag
0,64,41,0.598,drag
0,64,41,0.596,drag
0,65,41,0.592,drag
0,65,41,0.590,drag
0,66,41,0.590,drag
0,66,40,0.593,drag
0,66,39,0.595,drag
0,67,38,0.598,drag
0,67,37,0.602,drag
0,67,35,0.605,drag
0,67,34,0.607,up
0,67,33,0.609,down
0,67,32,0.610,drag
0,67,31,0.610,drag
0,67,31,0.612,drag
0,67,31,0.619,drag
0,67,31,0.625,drag
0,67,31,0.630,drag
0,67,31,0.633,drag
0,67,32,0.633,drag
0,67,33,0.633,drag
0,67,34,0.631,drag
0,67,35,0.630,drag
0,67,36,0.629,drag
0,67,37,0.629,drag
0,68,38,0.628,drag
0,68,39,0.628,drag
0,69,39,0.627,drag
0,70,40,0.618,drag
0,70,40,0.606,drag
0,71,40,0.596,drag
0,71,40,0.593,drag
0,72,40,0.593,drag
0,72,39,0.593,drag
0,72,39,0.597,drag
0,72,37,0.601,drag
0,72,35,0.612,drag
0,72,34,0.615,drag
0,72,33,0.617,drag
0,72,31,0.617,drag
0,72,31,0.618,drag
0,72,30,0.620,drag
0,72,29,0.620,drag
0,72,29,0.623,drag
0,72,29,0.634,drag
0,72,30,0.637,drag
0,72,31,0.637,drag
0,72,32,0.635,drag
0,72,33,0.632,drag
0,72,35,0.630,drag
0,72,35,0.628,drag
0,72,37,0.628,drag
0,73,38,0.626,drag
0,74,39,0.626,drag
0,74,39,0.624,drag
0,75,39,0.620,drag
0,76,40,0.618,drag
0,76,40,0.615,drag
0,77,40,0.612,drag
0,78,39,0.611,drag
0,78,38,0.611,drag
0,79,36,0.617,drag
0,79,35,0.618,drag
0,79,33,0.621,drag
0,79,32,0.623,drag
0,79,31,0.625,drag
0,79,29,0.626,drag
0,78,29,0.628,drag
0,78,29,0.634,drag
0,78,29,0.645,drag
0,78,29,0.656,drag
0,78,29,0.665,drag
0,78,29,0.667,drag
0,78,29,0.666,drag
0,77,31,0.663,drag
0,77,31,0.660,drag
0,77,33,0.657,drag
0,77,34,0.656,drag
0,78,35,0.654,drag
0,78,37,0.654,drag
0,79,37,0.653,drag
0,80,38,0.652,drag
0,80,39,0.650,drag
0,81,39,0.647,drag
0,81,39,0.643,drag
0,82,39,0.634,drag
0,82,39,0.626,drag
0,83,38,0.626,drag
0,83,37,0.628,drag
0,83,35,0.635,drag
